"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C4L29UNL","journalArticle",1999,"Ball, LM","Policy rules for open economies","Monetary policy rules",NA,NA,NA,"https://www.nber.org/system/files/chapters/c7415/c7415.pdf","… In an open economy, however, inflation targeting … effects of exchange rates on inflation through import prices. This is the fastest channel from monetary policy to inflation, and so inflation …","1999",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JN9UVYT9","journalArticle",2011,"Fang, WS; Miller, SM","The lag in effect of inflation targeting and policy evaluation","Applied Economics Letters",NA,NA,"10.1080/13504851.2010.537624","https://www.tandfonline.com/doi/abs/10.1080/13504851.2010.537624","… The lag in effect of monetary policy contains vital information for … effect, we show that Inflation Targeting (IT) effectively lowers … with which monetary policy affects the expected inflation. …","2011",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SXVKSVFW","book",2020,"Martínez-Hernández, C","Disentangling the effects of multidimensional monetary policy on inflation and inflation expectations in the euro area",NA,NA,NA,NA,"https://www.econstor.eu/handle/10419/225639","… role of inflation expectations for the transmission of monetary policy. In this paper, I study the effects of conventional and unconventional monetary policy tools on inflation and inflation …","2020",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"econstor.eu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IVM45F2C","journalArticle",2000,"Erceg, CJ; Henderson, DW; Levin, AT","Optimal monetary policy with staggered wage and price contracts","Journal of monetary Economics",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0304393200000283","… the monetary policy tradeoff between price inflation … , and monetary policy rules that keep the inflation rate constant … simple policy of strict price inflation targeting, irrespective of the …","2000",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3EKSBXX5","journalArticle",1989,"Blackburn, K; Christensen, M","Monetary policy and policy credibility: theories and evidence","Journal of Economic literature",NA,NA,NA,"https://www.jstor.org/stable/2726940","… model of monetary policy that has been used extensively in the literature. Section III considers the basic problem of credibility associated with an antiinflationary monetary policy in one-…","1989",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JTEI2Y4I","book",1993,"Daniell, RA","The effects of monetary policy, inflation, and interest rates on residential fixed investment: An empirical analysis.",NA,NA,NA,NA,"https://elibrary.ru/item.asp?id=5807280","… and its relationship with monetary policy, inflation and interest … effect of money on RI is evaluated when nominal interest rates are considered. Also, the stability of the results for the effect …","1993",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"elibrary.ru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8IVQPBHD","journalArticle",2009,"Thorbecke, W; Zhang, H","Monetary Policy Surprises and Interest Rates: Choosing between the Inflation‐Revelation and Excess Sensitivity Hypotheses","Southern Economic Journal",NA,NA,"10.1002/j.2325-8012.2009.tb00949.x","https://onlinelibrary.wiley.com/doi/abs/10.1002/j.2325-8012.2009.tb00949.x","… by revealing the Federal Reserve's private information about inflation. Giirkaynak, Sack, and … expected inflation. To choose between these hypotheses, we examine how monetary policy …","2009",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BP9G529M","book",2015,"Sussman, N; Zohar, O","Oil prices, inflation expectations and monetary policy",NA,NA,NA,NA,"https://repository.graduateinstitute.ch/record/297218/","… embedded in oil prices effects expected inflation, we decomposed … effects and the other capturing idiosyncratic supply effects. 12 A regression of the first principal component of inflation …","2015",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"repository.graduateinstitute.ch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VUWIHQY7","journalArticle",2004,"Nelson, E","Monetary policy neglect and the great inflation in Canada, Australia, and New Zealand","FRB of St. Louis Working Paper No",NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=762585","… to analyze the views on the inflation process that led to the … monetary policy neglect hypothesis, which claims that the Great Inflation occurred because policymakers delegated inflation …","2004",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2B75E8H3","journalArticle",2002,"Tatom, JA","Stock prices, inflation and monetary policy","Business Economics",NA,NA,NA,"https://go.gale.com/ps/i.do?id=GALE%7CA94774171&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=0007666X&p=AONE&sw=w","… inflation. Two long-run equilibrium relationships are identified that are important for understanding the relationship of stock prices, monetary policy, and inflation… prices and inflation. Thus…","2002",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DYVQVRYU","journalArticle",2008,"Martínez, GO","Inflation targeting","Bank of Canada a festschrift in honor of David …",NA,NA,NA,"https://www.banqueducanada.ca/wp-content/uploads/2010/09/martinez.pdf","… that monetary policy authorities face under inflation targeting. … is, a nominal variable that monetary policy makers can use to tie … any other monetary policy strategy, the goal of the inflation…","2008",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATT6E67H","journalArticle",2010,"Keskek, S; Orhan, M","Inflation and inflation uncertainty in Turkey","Applied Economics",NA,NA,"10.1080/00036840701721273","https://www.tandfonline.com/doi/abs/10.1080/00036840701721273","… view that inflation-oriented monetary policy has power to reduce the inflation persistence and … Therefore, measuring the effect of inflation on inflation uncertainty with lag of inflation will …","2010",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MZV5WZUS","journalArticle",2019,"Wauk, G; Adjorlolo, G","The game of monetary policy, inflation and economic growth","Open Journal of Social Sciences",NA,NA,NA,"https://www.scirp.org/journal/paperinformation.aspx?paperid=91164","… weak evidence of the real effects of monetary policy in the four core … monetary policy shocks have no clear effect on real GDP in the … This paper adopts GDP as the proxy to measure the …","2019",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUWI3V45","book",2009,"Fuhrer, JC; Kodrzycki, YK; Little, JS; Olivei, GP; ...","Understanding inflation and the implications for monetary policy: A Phillips curve retrospective",NA,NA,NA,NA,"https://www.researchgate.net/profile/Yolanda-Kodrzycki/publication/266864818_Understanding_Inflation_and_the_Implications_for_Monetary_Policy_A_Phillips_Curve_Retrospective_edited_by/links/5686f12808ae197583976250/Understanding-Inflation-and-the-Implications-for-Monetary-Policy-A-Phillips-Curve-Retrospective-edited-by.pdf","… by which a monetary policy that aims to … inflation and unemployment; there is no permanent trade-off.”From this point forward, monetary policy’s ability or inability to influence inflation re-…","2009",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"researchgate.net",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VYANMRAD","book",2002,"Corbo, V","Monetary policy in Latin America in the 1990s",NA,NA,NA,NA,"https://repositoriodigital.bcentral.cl/xmlui/handle/20.500.12580/3654","… gap and the real interest rate in Chile It appears that interest rates were raised in advance of increases in the inflation gap But because monetary policy works with a lag of around three …","2002",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"repositoriodigital.bcentral.cl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDG2UPQ8","journalArticle",1992,"Hardouvelis, GA","Monetary policy games, inflationary bias, and openness","Journal of Economic Dynamics and Control",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/0165188992900113","… Monetary policy can affect real output in the model by generating a surprise inflation, thus influencing the real wage rate.2 The analysis is conducted with the variables expressed in …","1992",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y3BNPPJD","journalArticle",1997,"Fuhrer, JC","Central bank independence and inflation targeting: monetary policy paradigms for the next millennium?","New England Economic Review",NA,NA,NA,"https://search.proquest.com/openview/7959eec77b738c8049d4c4b62db1e06c/1?pq-origsite=gscholar&cbl=25146","… stability the primary or sole long-run goal of monetary policy are as follows: (1) if the central … one goal; (2) monetary policy has no sustainable or long—run real effects, and so it should …","1997",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PT6ZRPSG","journalArticle",2003,"Buddhari, A; Chensavasdijai, V","Inflation dynamics and its implications for monetary policy","Bank of Thailand Discussion Paper",NA,NA,NA,"https://www.bot.or.th/Thai/MonetaryPolicy/ArticleAndResearch/SymposiumDocument/2546_Paper5.pdf","… indirect effects of exchange rate movements on domestic inflation, the model we propose below focuses only on the direct effects… on the broadest measure of inflation, we distinguish the …","2003",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2HMNM8S9","journalArticle",2014,"Arias, J; Ascari, G; Branzoli, N; ...","Monetary policy, trend inflation and the Great Moderation: An alternative interpretation-Comment","International Finance …",NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2976821","… theoretically grounded monetary policy rule, which we refer to as a trend inflation immune … trend inflation is as high as in the 1970s. Hence, our findings suggest that a 4 percent inflation …","2014",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IIDDJCXR","book",2008,"Qayyum, A","Does monetary policy play effective role in controlling inflation in Pakistan",NA,NA,NA,NA,"https://mpra.ub.uni-muenchen.de/id/eprint/13080","… of state of inflation, which is prime objective of monetary policy in Pakistan… inflation is given in Table 1 and percentage deviation of actual rate of inflation from the targeted rate of inflation …","2008",2023-02-13 13:33:06,2023-02-13 13:33:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"mpra.ub.uni-muenchen.de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DKQCZJZ9","journalArticle",1998,"Savvides, A","Inflation and monetary policy in selected West and Central African countries","World Development",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0305750X98000187","… This paper applies previously developed methodologies to study monetary policy … monetary policy in these two groups.5 This study provides a systematic comparison of monetary policy …","1998",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WNBIG3BZ","journalArticle",2004,"Sweidan, OD","Does inflation harm economic growth in Jordan? An econometric analysis for the period 1970-2000","International Journal of Applied Econometrics and …",NA,NA,NA,"https://www.usc.gal/economet/reviews/ijaeqs123.pdf","… It is expected that inflation we will be an important issue in Jordan … monetary policy to help promoting the financial market. Therefore, this paper explores the relation between inflation …","2004",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MBVUWAJT","journalArticle",2004,"Leitemo, K","A game between the fiscal and the monetary authorities under inflation targeting","European Journal of Political Economy",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0176268003000934","… to pursuing an inflation-targeting policy. Owing to the widespread view that monetary policy affects inflation with a lag, inflation targeting is implemented through inflation-forecast …","2004",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RFBSHJBE","book",2003,"Buckle, RA; Kim, K; McLellan, N","The impact of monetary policy on New Zealand business cycles and inflation variability",NA,NA,NA,NA,"https://www.econstor.eu/handle/10419/205514","… monetary policy on real output and inflation variability since the introduction of formal inflation … First, has monetary policy during the period of inflation targeting accentuated or mitigated …","2003",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"econstor.eu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7Y2DMV5C","book",2003,"Arestis, P; Sawyer, MC","Inflation targeting: a critical appraisal",NA,NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=447761","… ) inflation; (ii) the use of monetary policy as the key policy instrument to achieve the target, with monetary policy … of monetary policy in the hands of an “independent” Central Bank; (iv) …","2003",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"papers.ssrn.com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3ALW7T6E","journalArticle",2013,"Niemann, S; Pichler, P; Sorger, G","Public debt, discretionary policy, and inflation persistence","Journal of Economic Dynamics and …",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0165188913000250","… This paper has examined the dynamic properties of inflation in a model of optimal fiscal and monetary policy under discretion. In this model, there is a single benevolent government …","2013",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3E6P32RF","journalArticle",2018,"Montes, GC; Gea, C","Central bank transparency, inflation targeting and monetary policy: a panel data approach","Journal of Economic studies",NA,NA,"10.1108/JES-07-2017-0211","https://www.emerald.com/insight/content/doi/10.1108/JES-07-2017-0211/full/html","… analyze the effects of central … inflation), this study analyzes the effects of central bank transparency and the adoption of IT on the main monetary policy instrument used to control inflation. …","2018",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VG58UMT9","book",2021,"Egea, FB; López, P del Río","Monetary policy strategy and inflation in Japan",NA,NA,NA,NA,"https://ideas.repec.org/p/bde/opaper/2116e.html","… period of low inflation, the Bank of Japan has been modifying its monetary policy strategy over … Despite all these efforts, Japan has continued to experience persistently low inflation, with …","2021",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,"ideas.repec.org",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QAPGQQFQ","journalArticle",2018,"Svensson, LEO","Monetary policy and macroprudential policy: Different and separate?","… Journal of Economics/Revue canadienne d' …",NA,NA,"10.1111/caje.12345","https://onlinelibrary.wiley.com/doi/abs/10.1111/caje.12345","… has effects on inflation and employment, and these effects … , monetary policy has a strong and systematic effect on inflation and resource utilization but a small and unsystematic effect on …","2018",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EZTBWJGV","journalArticle",1999,"Reifschneider, D; Tetlow, R; Williams, J","Aggregate disturbances, monetary policy, and the macroeconomy: The FRB/US perspective","Fed. Res. Bull.",NA,NA,NA,"https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/fedred85§ion=5","… rate requires a period of tight monetary policy-that is, for a time, … equilibrium level, causing the unemployment rate to be tempo… smaller role to monetary policy in mitigating the effects of …","1999",2023-02-13 13:33:07,2023-02-13 13:33:07,NA,NA,NA,"Query date: 2023-02-09 12:33:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
